,Time-s,MFM-sig,MFM-flow
30.01.2023 ; 23:57:06,279478,19,0.0292085
30.01.2023 ; 23:57:06,279480,25,0.03938444
30.01.2023 ; 23:57:06,279482,25,0.03938444
30.01.2023 ; 23:57:06,279484,25,0.03938444
30.01.2023 ; 23:57:06,279486,25,0.03938444
30.01.2023 ; 23:57:07,279488,23,0.0366799
30.01.2023 ; 23:57:07,279490,16,0.02558825
30.01.2023 ; 23:57:08,279492,18,0.02871765
30.01.2023 ; 23:57:08,279494,22,0.02871765
30.01.2023 ; 23:57:08,279496,22,0.02871765
30.01.2023 ; 23:57:08,279498,22,0.02871765
30.01.2023 ; 23:57:08,279500,22,0.02871765
30.01.2023 ; 23:57:09,279502,25,0.03872137
30.01.2023 ; 23:57:09,279504,19,0.02933211
30.01.2023 ; 23:57:10,279506,23,0.03591193
30.01.2023 ; 23:57:10,279508,23,0.03591193
30.01.2023 ; 23:57:10,279510,23,0.03591193
30.01.2023 ; 23:57:10,279512,23,0.03591193
30.01.2023 ; 23:57:10,279514,23,0.03591193
30.01.2023 ; 23:57:11,279516,19,0.02910732
30.01.2023 ; 23:57:11,279518,27,0.04068791
30.01.2023 ; 23:57:12,279520,19,0.02911173
30.01.2023 ; 23:57:12,279522,23,0.03545549
30.01.2023 ; 23:57:12,279524,23,0.03545549
30.01.2023 ; 23:57:12,279526,23,0.03545549
30.01.2023 ; 23:57:12,279528,23,0.03545549
30.01.2023 ; 23:57:13,279530,24,0.03673935
30.01.2023 ; 23:57:13,279532,22,0.03673935
30.01.2023 ; 23:57:14,279534,20,0.03184255
30.01.2023 ; 23:57:14,279536,22,0.03486563
30.01.2023 ; 23:57:14,279538,22,0.03486563
30.01.2023 ; 23:57:14,279540,22,0.03486563
30.01.2023 ; 23:57:14,279542,22,0.03486563
30.01.2023 ; 23:57:15,279544,24,0.03802273
30.01.2023 ; 23:57:15,279546,20,0.03802273
30.01.2023 ; 23:57:16,279548,17,0.02582349
30.01.2023 ; 23:57:16,279550,20,0.0308009
30.01.2023 ; 23:57:16,279552,20,0.0308009
30.01.2023 ; 23:57:16,279554,20,0.0308009
30.01.2023 ; 23:57:16,279556,20,0.0308009
30.01.2023 ; 23:57:17,279558,18,0.02757569
30.01.2023 ; 23:57:17,279560,21,0.03305736
30.01.2023 ; 23:57:18,279562,16,0.02568693
30.01.2023 ; 23:57:18,279564,21,0.02568693
30.01.2023 ; 23:57:18,279566,21,0.02568693
30.01.2023 ; 23:57:18,279568,21,0.02568693
30.01.2023 ; 23:57:18,279570,21,0.02568693
30.01.2023 ; 23:57:19,279572,23,0.03627217
30.01.2023 ; 23:57:19,279574,25,0.03912427
30.01.2023 ; 23:57:20,279576,25,0.03854713
30.01.2023 ; 23:57:20,279578,17,0.02719066
30.01.2023 ; 23:57:20,279580,17,0.02719066
30.01.2023 ; 23:57:20,279582,17,0.02719066
30.01.2023 ; 23:57:20,279584,17,0.02719066
30.01.2023 ; 23:57:21,279586,19,0.02930958
30.01.2023 ; 23:57:21,279588,18,0.02865538
30.01.2023 ; 23:57:22,279590,23,0.03609743
30.01.2023 ; 23:57:22,279592,19,0.02993254
30.01.2023 ; 23:57:22,279594,19,0.02993254
30.01.2023 ; 23:57:22,279596,19,0.02993254
30.01.2023 ; 23:57:22,279598,19,0.02993254
30.01.2023 ; 23:57:23,279600,22,0.03408012
30.01.2023 ; 23:57:23,279602,24,0.03408012
30.01.2023 ; 23:57:24,279604,19,0.02969411
30.01.2023 ; 23:57:24,279606,24,0.03775787
30.01.2023 ; 23:57:24,279608,24,0.03775787
30.01.2023 ; 23:57:24,279610,24,0.03775787
30.01.2023 ; 23:57:24,279612,24,0.03775787
30.01.2023 ; 23:57:25,279614,19,0.02966074
30.01.2023 ; 23:57:25,279616,21,0.02966074
30.01.2023 ; 23:57:26,279618,21,0.03204678
30.01.2023 ; 23:57:26,279620,23,0.03559367
30.01.2023 ; 23:57:26,279622,23,0.03559367
30.01.2023 ; 23:57:26,279624,23,0.03559367
30.01.2023 ; 23:57:26,279626,23,0.03559367
30.01.2023 ; 23:57:27,279628,26,0.040309
30.01.2023 ; 23:57:27,279630,23,0.03656331
30.01.2023 ; 23:57:28,279632,20,0.0316685
30.01.2023 ; 23:57:28,279634,19,0.0316685
30.01.2023 ; 23:57:28,279636,19,0.0316685
30.01.2023 ; 23:57:28,279638,19,0.0316685
30.01.2023 ; 23:57:28,279640,19,0.0316685
30.01.2023 ; 23:57:29,279642,16,0.02523145
30.01.2023 ; 23:57:29,279644,18,0.02742305
30.01.2023 ; 23:57:30,279646,18,0.02751784
30.01.2023 ; 23:57:30,279648,25,0.03868581
30.01.2023 ; 23:57:30,279650,25,0.03868581
30.01.2023 ; 23:57:30,279652,25,0.03868581
30.01.2023 ; 23:57:30,279654,25,0.03868581
30.01.2023 ; 23:57:31,279656,23,0.03566458
30.01.2023 ; 23:57:31,279658,22,0.03566458
30.01.2023 ; 23:57:32,279660,27,0.04267196
30.01.2023 ; 23:57:32,279662,19,0.0298075
30.01.2023 ; 23:57:32,279664,19,0.0298075
30.01.2023 ; 23:57:32,279666,19,0.0298075
30.01.2023 ; 23:57:32,279668,19,0.0298075
30.01.2023 ; 23:57:33,279670,20,0.03112117
30.01.2023 ; 23:57:33,279672,20,0.03106694
30.01.2023 ; 23:57:34,279674,21,0.03315336
30.01.2023 ; 23:57:34,279676,25,0.03957459
30.01.2023 ; 23:57:34,279678,25,0.03957459
30.01.2023 ; 23:57:34,279680,25,0.03957459
30.01.2023 ; 23:57:34,279682,25,0.03957459
30.01.2023 ; 23:57:35,279684,19,0.02953611
30.01.2023 ; 23:57:35,279686,22,0.03376142
30.01.2023 ; 23:57:36,279688,21,0.03313823
30.01.2023 ; 23:57:36,279690,22,0.03463657
30.01.2023 ; 23:57:36,279692,22,0.03463657
30.01.2023 ; 23:57:36,279694,22,0.03463657
30.01.2023 ; 23:57:36,279696,22,0.03463657
30.01.2023 ; 23:57:37,279698,19,0.02963593
30.01.2023 ; 23:57:37,279700,19,0.03004879
30.01.2023 ; 23:57:38,279702,24,0.03698911
30.01.2023 ; 23:57:38,279704,21,0.03698911
30.01.2023 ; 23:57:38,279706,21,0.03698911
30.01.2023 ; 23:57:38,279708,21,0.03698911
30.01.2023 ; 23:57:38,279710,21,0.03698911
30.01.2023 ; 23:57:39,279712,20,0.03117364
30.01.2023 ; 23:57:39,279714,12,0.01935801
30.01.2023 ; 23:57:40,279716,14,0.02158506
30.01.2023 ; 23:57:40,279718,20,0.03189641
30.01.2023 ; 23:57:40,279720,20,0.03189641
30.01.2023 ; 23:57:40,279722,20,0.03189641
30.01.2023 ; 23:57:40,279724,20,0.03189641
30.01.2023 ; 23:57:41,279726,21,0.03249256
30.01.2023 ; 23:57:41,279728,23,0.0354001
30.01.2023 ; 23:57:42,279730,17,0.02635585
30.01.2023 ; 23:57:42,279732,19,0.02983882
30.01.2023 ; 23:57:42,279734,19,0.02983882
30.01.2023 ; 23:57:42,279736,19,0.02983882
30.01.2023 ; 23:57:42,279738,19,0.02983882
30.01.2023 ; 23:57:43,279740,19,0.03015881
30.01.2023 ; 23:57:43,279742,27,0.04246298
30.01.2023 ; 23:57:44,279744,27,0.04111921
30.01.2023 ; 23:57:44,279746,22,0.03495369
30.01.2023 ; 23:57:44,279748,22,0.03495369
30.01.2023 ; 23:57:44,279750,22,0.03495369
30.01.2023 ; 23:57:44,279752,22,0.03495369
30.01.2023 ; 23:57:45,279754,20,0.03143257
30.01.2023 ; 23:57:45,279756,22,0.03483324
30.01.2023 ; 23:57:46,279758,21,0.03215468
30.01.2023 ; 23:57:46,279760,22,0.03215468
30.01.2023 ; 23:57:46,279762,22,0.03215468
30.01.2023 ; 23:57:46,279764,22,0.03215468
30.01.2023 ; 23:57:46,279766,22,0.03215468
30.01.2023 ; 23:57:47,279768,17,0.02765009
30.01.2023 ; 23:57:47,279770,19,0.03009796
30.01.2023 ; 23:57:48,279772,23,0.03638879
30.01.2023 ; 23:57:48,279774,19,0.03638879
30.01.2023 ; 23:57:48,279776,19,0.03638879
30.01.2023 ; 23:57:48,279778,19,0.03638879
30.01.2023 ; 23:57:48,279780,19,0.03638879
30.01.2023 ; 23:57:49,279782,22,0.03422635
30.01.2023 ; 23:57:49,279784,19,0.02953071
30.01.2023 ; 23:57:50,279786,22,0.03405111
30.01.2023 ; 23:57:50,279788,20,0.03145744
30.01.2023 ; 23:57:50,279790,20,0.03145744
30.01.2023 ; 23:57:50,279792,20,0.03145744
30.01.2023 ; 23:57:50,279794,20,0.03145744
30.01.2023 ; 23:57:51,279796,22,0.03403166
30.01.2023 ; 23:57:51,279798,19,0.03403166
30.01.2023 ; 23:57:52,279800,14,0.02213724
30.01.2023 ; 23:57:52,279802,16,0.02504539
30.01.2023 ; 23:57:52,279804,16,0.02504539
30.01.2023 ; 23:57:52,279806,16,0.02504539
30.01.2023 ; 23:57:52,279808,16,0.02504539
30.01.2023 ; 23:57:53,279810,18,0.02828907
30.01.2023 ; 23:57:53,279812,24,0.03802489
30.01.2023 ; 23:57:54,279814,23,0.03670043
30.01.2023 ; 23:57:54,279816,23,0.03553748
30.01.2023 ; 23:57:54,279818,23,0.03553748
30.01.2023 ; 23:57:54,279820,23,0.03553748
30.01.2023 ; 23:57:54,279822,23,0.03553748
30.01.2023 ; 23:57:55,279824,23,0.03542769
30.01.2023 ; 23:57:55,279826,20,0.03113421
30.01.2023 ; 23:57:56,279828,23,0.03607907
30.01.2023 ; 23:57:56,279830,24,0.03607907
30.01.2023 ; 23:57:56,279832,24,0.03607907
30.01.2023 ; 23:57:56,279834,24,0.03607907
30.01.2023 ; 23:57:56,279836,24,0.03607907
30.01.2023 ; 23:57:57,279838,27,0.04151688
30.01.2023 ; 23:57:57,279840,21,0.03227518
30.01.2023 ; 23:57:58,279842,15,0.02303285
30.01.2023 ; 23:57:58,279844,17,0.02651533
30.01.2023 ; 23:57:58,279846,17,0.02651533
30.01.2023 ; 23:57:58,279848,17,0.02651533
30.01.2023 ; 23:57:58,279850,17,0.02651533
30.01.2023 ; 23:57:59,279852,25,0.03849697
30.01.2023 ; 23:57:59,279854,21,0.03229057
30.01.2023 ; 23:58:00,279856,18,0.02877983
30.01.2023 ; 23:58:00,279858,16,0.02478931
30.01.2023 ; 23:58:00,279860,16,0.02478931
30.01.2023 ; 23:58:00,279862,16,0.02478931
30.01.2023 ; 23:58:00,279864,16,0.02478931
30.01.2023 ; 23:58:01,279866,19,0.02965613
30.01.2023 ; 23:58:01,279868,23,0.02965613
30.01.2023 ; 23:58:02,279870,19,0.03002898
30.01.2023 ; 23:58:02,279872,18,0.02859223
30.01.2023 ; 23:58:02,279874,18,0.02859223
30.01.2023 ; 23:58:02,279876,18,0.02859223
30.01.2023 ; 23:58:02,279878,18,0.02859223
30.01.2023 ; 23:58:03,279880,15,0.02405259
30.01.2023 ; 23:58:03,279882,25,0.03902831
30.01.2023 ; 23:58:04,279884,14,0.02239709
30.01.2023 ; 23:58:04,279886,20,0.03104621
30.01.2023 ; 23:58:04,279888,20,0.03104621
30.01.2023 ; 23:58:04,279890,20,0.03104621
30.01.2023 ; 23:58:04,279892,20,0.03104621
30.01.2023 ; 23:58:05,279894,21,0.03234551
30.01.2023 ; 23:58:05,279896,19,0.02899319
30.01.2023 ; 23:58:06,279898,22,0.03405826
30.01.2023 ; 23:58:06,279900,19,0.03405826
30.01.2023 ; 23:58:06,279902,19,0.03405826
30.01.2023 ; 23:58:06,279904,19,0.03405826
30.01.2023 ; 23:58:06,279906,19,0.03405826
30.01.2023 ; 23:58:07,279908,19,0.03033859
30.01.2023 ; 23:58:07,279910,15,0.02283364
30.01.2023 ; 23:58:08,279912,27,0.04218589
30.01.2023 ; 23:58:08,279914,24,0.03719763
30.01.2023 ; 23:58:08,279916,24,0.03719763
30.01.2023 ; 23:58:08,279918,24,0.03719763
30.01.2023 ; 23:58:08,279920,24,0.03719763
30.01.2023 ; 23:58:09,279922,20,0.03055421
30.01.2023 ; 23:58:09,279924,24,0.03729422
30.01.2023 ; 23:58:10,279926,22,0.03470386
30.01.2023 ; 23:58:10,279928,14,0.02143212
30.01.2023 ; 23:58:10,279930,14,0.02143212
30.01.2023 ; 23:58:10,279932,14,0.02143212
30.01.2023 ; 23:58:10,279934,14,0.02143212
30.01.2023 ; 23:58:11,279936,25,0.03972109
30.01.2023 ; 23:58:11,279938,20,0.03972109
30.01.2023 ; 23:58:12,279940,18,0.02750709
30.01.2023 ; 23:58:12,279942,23,0.03552719
30.01.2023 ; 23:58:12,279944,23,0.03552719
30.01.2023 ; 23:58:12,279946,23,0.03552719
30.01.2023 ; 23:58:12,279948,23,0.03552719
30.01.2023 ; 23:58:13,279950,19,0.02915991
30.01.2023 ; 23:58:13,279952,15,0.02915991
30.01.2023 ; 23:58:14,279954,18,0.02756082
30.01.2023 ; 23:58:14,279956,27,0.04249734
30.01.2023 ; 23:58:14,279958,27,0.04249734
30.01.2023 ; 23:58:14,279960,27,0.04249734
30.01.2023 ; 23:58:14,279962,27,0.04249734
30.01.2023 ; 23:58:15,279964,19,0.02989308
30.01.2023 ; 23:58:15,279966,18,0.02807033
30.01.2023 ; 23:58:16,279968,19,0.02992013
30.01.2023 ; 23:58:16,279970,27,0.02992013
30.01.2023 ; 23:58:16,279972,27,0.02992013
30.01.2023 ; 23:58:16,279974,27,0.02992013
30.01.2023 ; 23:58:16,279976,27,0.02992013
30.01.2023 ; 23:58:17,279978,19,0.0294577
30.01.2023 ; 23:58:17,279980,18,0.02753043
30.01.2023 ; 23:58:18,279982,29,0.04592983
30.01.2023 ; 23:58:18,279984,21,0.04592983
30.01.2023 ; 23:58:18,279986,21,0.04592983
30.01.2023 ; 23:58:18,279988,21,0.04592983
30.01.2023 ; 23:58:18,279990,21,0.04592983
30.01.2023 ; 23:58:19,279992,19,0.02995696
30.01.2023 ; 23:58:19,279994,17,0.02600647
30.01.2023 ; 23:58:20,279996,21,0.03251061
30.01.2023 ; 23:58:20,279998,19,0.03040135
30.01.2023 ; 23:58:20,280000,19,0.03040135
30.01.2023 ; 23:58:20,280002,19,0.03040135
30.01.2023 ; 23:58:20,280004,19,0.03040135
30.01.2023 ; 23:58:21,280006,16,0.02561919
30.01.2023 ; 23:58:21,280008,14,0.02224847
30.01.2023 ; 23:58:22,280010,18,0.0278208
30.01.2023 ; 23:58:22,280012,18,0.02841298
30.01.2023 ; 23:58:22,280014,18,0.02841298
30.01.2023 ; 23:58:22,280016,18,0.02841298
30.01.2023 ; 23:58:22,280018,18,0.02841298
30.01.2023 ; 23:58:23,280020,21,0.03221402
30.01.2023 ; 23:58:23,280022,16,0.03221402
30.01.2023 ; 23:58:24,280024,22,0.03470896
30.01.2023 ; 23:58:24,280026,24,0.03731072
30.01.2023 ; 23:58:24,280028,24,0.03731072
30.01.2023 ; 23:58:24,280030,24,0.03731072
30.01.2023 ; 23:58:24,280032,24,0.03731072
30.01.2023 ; 23:58:25,280034,17,0.02618064
30.01.2023 ; 23:58:25,280036,24,0.02618064
30.01.2023 ; 23:58:26,280038,19,0.02928802
30.01.2023 ; 23:58:26,280040,17,0.02689243
30.01.2023 ; 23:58:26,280042,17,0.02689243
30.01.2023 ; 23:58:26,280044,17,0.02689243
30.01.2023 ; 23:58:26,280046,17,0.02689243
30.01.2023 ; 23:58:27,280048,20,0.03170763
30.01.2023 ; 23:58:27,280050,20,0.03134673
30.01.2023 ; 23:58:28,280052,19,0.03016938
30.01.2023 ; 23:58:28,280054,25,0.03016938
30.01.2023 ; 23:58:28,280056,25,0.03016938
30.01.2023 ; 23:58:28,280058,25,0.03016938
30.01.2023 ; 23:58:28,280060,25,0.03016938
30.01.2023 ; 23:58:29,280062,25,0.03862523
30.01.2023 ; 23:58:29,280064,17,0.02725841
30.01.2023 ; 23:58:30,280066,23,0.0362472
30.01.2023 ; 23:58:30,280068,17,0.02615177
30.01.2023 ; 23:58:30,280070,17,0.02615177
30.01.2023 ; 23:58:30,280072,17,0.02615177
30.01.2023 ; 23:58:30,280074,17,0.02615177
30.01.2023 ; 23:58:31,280076,21,0.03208669
30.01.2023 ; 23:58:31,280078,21,0.03295757
30.01.2023 ; 23:58:32,280080,20,0.03178423
30.01.2023 ; 23:58:32,280082,15,0.02416035
30.01.2023 ; 23:58:32,280084,15,0.02416035
30.01.2023 ; 23:58:32,280086,15,0.02416035
30.01.2023 ; 23:58:32,280088,15,0.02416035
30.01.2023 ; 23:58:33,280090,16,0.02600449
30.01.2023 ; 23:58:33,280092,19,0.02600449
30.01.2023 ; 23:58:34,280094,19,0.03045875
30.01.2023 ; 23:58:34,280096,26,0.04037637
30.01.2023 ; 23:58:34,280098,26,0.04037637
30.01.2023 ; 23:58:34,280100,26,0.04037637
30.01.2023 ; 23:58:34,280102,26,0.04037637
30.01.2023 ; 23:58:35,280104,21,0.03291204
30.01.2023 ; 23:58:35,280106,16,0.03291204
30.01.2023 ; 23:58:36,280108,19,0.03001598
30.01.2023 ; 23:58:36,280110,13,0.02032308
30.01.2023 ; 23:58:36,280112,13,0.02032308
30.01.2023 ; 23:58:36,280114,13,0.02032308
30.01.2023 ; 23:58:36,280116,13,0.02032308
30.01.2023 ; 23:58:37,280118,19,0.0292689
30.01.2023 ; 23:58:37,280120,21,0.03206533
30.01.2023 ; 23:58:38,280122,21,0.03346147
30.01.2023 ; 23:58:38,280124,22,0.03346147
30.01.2023 ; 23:58:38,280126,22,0.03346147
30.01.2023 ; 23:58:38,280128,22,0.03346147
30.01.2023 ; 23:58:38,280130,22,0.03346147
30.01.2023 ; 23:58:39,280132,17,0.02682441
30.01.2023 ; 23:58:39,280134,19,0.03019957
30.01.2023 ; 23:58:40,280136,18,0.02862127
30.01.2023 ; 23:58:40,280138,19,0.02982945
30.01.2023 ; 23:58:40,280140,19,0.02982945
30.01.2023 ; 23:58:40,280142,19,0.02982945
30.01.2023 ; 23:58:40,280144,19,0.02982945
30.01.2023 ; 23:58:41,280146,14,0.02132477
30.01.2023 ; 23:58:41,280148,24,0.03718799
30.01.2023 ; 23:58:42,280150,25,0.03956195
30.01.2023 ; 23:58:42,280152,22,0.03381216
30.01.2023 ; 23:58:42,280154,22,0.03381216
30.01.2023 ; 23:58:42,280156,22,0.03381216
30.01.2023 ; 23:58:42,280158,22,0.03381216
30.01.2023 ; 23:58:43,280160,15,0.02407652
30.01.2023 ; 23:58:43,280162,19,0.02407652
30.01.2023 ; 23:58:44,280164,20,0.03135065
30.01.2023 ; 23:58:44,280166,20,0.03167586
30.01.2023 ; 23:58:44,280168,20,0.03167586
30.01.2023 ; 23:58:44,280170,20,0.03167586
30.01.2023 ; 23:58:44,280172,20,0.03167586
30.01.2023 ; 23:58:45,280174,23,0.0362457
30.01.2023 ; 23:58:45,280176,24,0.03712576
30.01.2023 ; 23:58:46,280178,18,0.02800716
30.01.2023 ; 23:58:46,280180,17,0.02800716
30.01.2023 ; 23:58:46,280182,17,0.02800716
30.01.2023 ; 23:58:46,280184,17,0.02800716
30.01.2023 ; 23:58:46,280186,17,0.02800716
30.01.2023 ; 23:58:47,280188,22,0.03481467
30.01.2023 ; 23:58:47,280190,15,0.02331337
30.01.2023 ; 23:58:48,280192,25,0.03907504
30.01.2023 ; 23:58:48,280194,21,0.03907504
30.01.2023 ; 23:58:48,280196,21,0.03907504
30.01.2023 ; 23:58:48,280198,21,0.03907504
30.01.2023 ; 23:58:48,280200,21,0.03907504
30.01.2023 ; 23:58:49,280202,22,0.03491347
30.01.2023 ; 23:58:49,280204,8,0.01264542
30.01.2023 ; 23:58:50,280206,21,0.03213115
30.01.2023 ; 23:58:50,280208,21,0.03305241
30.01.2023 ; 23:58:50,280210,21,0.03305241
30.01.2023 ; 23:58:50,280212,21,0.03305241
30.01.2023 ; 23:58:50,280214,21,0.03305241
30.01.2023 ; 23:58:51,280216,17,0.02695977
30.01.2023 ; 23:58:51,280218,25,0.02695977
30.01.2023 ; 23:58:52,280220,21,0.03287042
30.01.2023 ; 23:58:52,280222,17,0.0260998
30.01.2023 ; 23:58:52,280224,17,0.0260998
30.01.2023 ; 23:58:52,280226,17,0.0260998
30.01.2023 ; 23:58:52,280228,17,0.0260998
30.01.2023 ; 23:58:53,280230,25,0.03973626
30.01.2023 ; 23:58:53,280232,23,0.03973626
30.01.2023 ; 23:58:54,280234,23,0.03634401
30.01.2023 ; 23:58:54,280236,16,0.02486752
30.01.2023 ; 23:58:54,280238,16,0.02486752
30.01.2023 ; 23:58:54,280240,16,0.02486752
30.01.2023 ; 23:58:54,280242,16,0.02486752
30.01.2023 ; 23:58:55,280244,23,0.03601041
30.01.2023 ; 23:58:55,280246,23,0.03601041
30.01.2023 ; 23:58:56,280248,21,0.03263699
30.01.2023 ; 23:58:56,280250,23,0.03580132
30.01.2023 ; 23:58:56,280252,23,0.03580132
30.01.2023 ; 23:58:56,280254,23,0.03580132
30.01.2023 ; 23:58:56,280256,23,0.03580132
30.01.2023 ; 23:58:57,280258,25,0.03932733
30.01.2023 ; 23:58:57,280260,16,0.02557022
30.01.2023 ; 23:58:58,280262,21,0.03321241
30.01.2023 ; 23:58:58,280264,15,0.03321241
30.01.2023 ; 23:58:58,280266,15,0.03321241
30.01.2023 ; 23:58:58,280268,15,0.03321241
30.01.2023 ; 23:58:58,280270,15,0.03321241
30.01.2023 ; 23:58:59,280272,21,0.03250651
30.01.2023 ; 23:58:59,280274,17,0.0273163
30.01.2023 ; 23:59:00,280276,20,0.03128932
30.01.2023 ; 23:59:00,280278,20,0.03128932
30.01.2023 ; 23:59:00,280280,20,0.03128932
30.01.2023 ; 23:59:00,280282,20,0.03128932
30.01.2023 ; 23:59:00,280284,20,0.03128932
30.01.2023 ; 23:59:01,280286,18,0.02868049
30.01.2023 ; 23:59:01,280288,26,0.04118442
30.01.2023 ; 23:59:02,280290,18,0.02835602
30.01.2023 ; 23:59:02,280292,22,0.03406288
30.01.2023 ; 23:59:02,280294,22,0.03406288
30.01.2023 ; 23:59:02,280296,22,0.03406288
30.01.2023 ; 23:59:02,280298,22,0.03406288
30.01.2023 ; 23:59:03,280300,21,0.0332259
30.01.2023 ; 23:59:03,280302,19,0.0332259
30.01.2023 ; 23:59:04,280304,24,0.03653346
30.01.2023 ; 23:59:04,280306,20,0.03117873
30.01.2023 ; 23:59:04,280308,20,0.03117873
30.01.2023 ; 23:59:04,280310,20,0.03117873
30.01.2023 ; 23:59:04,280312,20,0.03117873
30.01.2023 ; 23:59:05,280314,20,0.03142669
30.01.2023 ; 23:59:05,280316,16,0.03142669
30.01.2023 ; 23:59:06,280318,19,0.0292018
30.01.2023 ; 23:59:06,280320,20,0.03112534
30.01.2023 ; 23:59:06,280322,20,0.03112534
30.01.2023 ; 23:59:06,280324,20,0.03112534
30.01.2023 ; 23:59:06,280326,20,0.03112534
30.01.2023 ; 23:59:07,280328,19,0.02963729
30.01.2023 ; 23:59:07,280330,25,0.03861126
30.01.2023 ; 23:59:08,280332,26,0.04013252
30.01.2023 ; 23:59:08,280334,18,0.04013252
30.01.2023 ; 23:59:08,280336,18,0.04013252
30.01.2023 ; 23:59:08,280338,18,0.04013252
30.01.2023 ; 23:59:08,280340,18,0.04013252
30.01.2023 ; 23:59:09,280342,18,0.02843744
30.01.2023 ; 23:59:09,280344,24,0.03762788
30.01.2023 ; 23:59:10,280346,23,0.03597893
30.01.2023 ; 23:59:10,280348,18,0.02737084
30.01.2023 ; 23:59:10,280350,18,0.02737084
30.01.2023 ; 23:59:10,280352,18,0.02737084
30.01.2023 ; 23:59:10,280354,18,0.02737084
30.01.2023 ; 23:59:11,280356,19,0.0301692
30.01.2023 ; 23:59:11,280358,19,0.02929562
30.01.2023 ; 23:59:12,280360,22,0.03403615
30.01.2023 ; 23:59:12,280362,23,0.03584117
30.01.2023 ; 23:59:12,280364,23,0.03584117
30.01.2023 ; 23:59:12,280366,23,0.03584117
30.01.2023 ; 23:59:12,280368,23,0.03584117
30.01.2023 ; 23:59:13,280370,16,0.0250741
30.01.2023 ; 23:59:13,280372,17,0.0250741
30.01.2023 ; 23:59:14,280374,22,0.03397002
30.01.2023 ; 23:59:14,280376,22,0.03487472
30.01.2023 ; 23:59:14,280378,22,0.03487472
30.01.2023 ; 23:59:14,280380,22,0.03487472
30.01.2023 ; 23:59:14,280382,22,0.03487472
30.01.2023 ; 23:59:15,280384,20,0.03182321
30.01.2023 ; 23:59:15,280386,21,0.03182321
30.01.2023 ; 23:59:16,280388,23,0.03544838
30.01.2023 ; 23:59:16,280390,19,0.02907406
30.01.2023 ; 23:59:16,280392,19,0.02907406
30.01.2023 ; 23:59:16,280394,19,0.02907406
30.01.2023 ; 23:59:16,280396,19,0.02907406
30.01.2023 ; 23:59:17,280398,18,0.02816607
30.01.2023 ; 23:59:17,280400,19,0.03032389
30.01.2023 ; 23:59:18,280402,24,0.03846937
30.01.2023 ; 23:59:18,280404,22,0.03846937
30.01.2023 ; 23:59:18,280406,22,0.03846937
30.01.2023 ; 23:59:18,280408,22,0.03846937
30.01.2023 ; 23:59:18,280410,22,0.03846937
30.01.2023 ; 23:59:19,280412,23,0.03557228
30.01.2023 ; 23:59:19,280414,21,0.03324046
30.01.2023 ; 23:59:20,280416,24,0.03672183
30.01.2023 ; 23:59:20,280418,19,0.03672183
30.01.2023 ; 23:59:20,280420,19,0.03672183
30.01.2023 ; 23:59:20,280422,19,0.03672183
30.01.2023 ; 23:59:20,280424,19,0.03672183
30.01.2023 ; 23:59:21,280426,18,0.02816248
30.01.2023 ; 23:59:21,280428,21,0.03208564
30.01.2023 ; 23:59:22,280430,21,0.03205715
30.01.2023 ; 23:59:22,280432,20,0.03160861
30.01.2023 ; 23:59:22,280434,20,0.03160861
30.01.2023 ; 23:59:22,280436,20,0.03160861
30.01.2023 ; 23:59:22,280438,20,0.03160861
30.01.2023 ; 23:59:23,280440,27,0.04229939
30.01.2023 ; 23:59:23,280442,22,0.04229939
30.01.2023 ; 23:59:24,280444,19,0.03005081
30.01.2023 ; 23:59:24,280446,17,0.02712693
30.01.2023 ; 23:59:24,280448,17,0.02712693
30.01.2023 ; 23:59:24,280450,17,0.02712693
30.01.2023 ; 23:59:24,280452,17,0.02712693
30.01.2023 ; 23:59:25,280454,16,0.02509559
30.01.2023 ; 23:59:25,280456,20,0.02509559
30.01.2023 ; 23:59:26,280458,19,0.02902457
30.01.2023 ; 23:59:26,280460,21,0.03281204
30.01.2023 ; 23:59:26,280462,21,0.03281204
30.01.2023 ; 23:59:26,280464,21,0.03281204
30.01.2023 ; 23:59:26,280466,21,0.03281204
30.01.2023 ; 23:59:27,280468,20,0.03088862
30.01.2023 ; 23:59:27,280470,23,0.03574984
30.01.2023 ; 23:59:28,280472,26,0.04035098
30.01.2023 ; 23:59:28,280474,19,0.04035098
30.01.2023 ; 23:59:28,280476,19,0.04035098
30.01.2023 ; 23:59:28,280478,19,0.04035098
30.01.2023 ; 23:59:28,280480,19,0.04035098
30.01.2023 ; 23:59:29,280482,19,0.03008425
30.01.2023 ; 23:59:29,280484,21,0.03286409
30.01.2023 ; 23:59:30,280486,21,0.033322
30.01.2023 ; 23:59:30,280488,19,0.033322
30.01.2023 ; 23:59:30,280490,19,0.033322
30.01.2023 ; 23:59:30,280492,19,0.033322
